,Unnamed: 0,text,screen_name,len,retweet,russia,SeanHannity,Mueller,clinton,sentiment,sentiment_mixed,sentiment_negative,sentiment_neutral,sentiment_positive
239,239,@SusanWTurnbull: Bottom line government sites should not block people. @GovLarryHogan was wrong to try to prohibit free speech.  It is e…,Twitlertwit,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
240,240,"@1Jedi_Rey: Hey all! 

@Marshall4House is so close to 10k Followers, can we get her there By Midnight ET??

She's Running against Incumb…",CherylFVATN,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
241,241,@Patrici15767099: Taxpayers pay millions in hush money for Congressman's sexual misconduct &amp; are not allowed to see the names of the acc…,AmericanMade169,144,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
242,242,"@DemWrite: Trump’s whole Presidency has been a war on the rule of law. 

By firing Rod Rosenstein, he’d be dropping a nuke.

Trump is no…",robersonma,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
243,243,"@CarlosSimancas: I am starting to believe their is a very good reason why Trump has not fire Sessions.

Do you think Trump should fire J…",sandrascott66,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
244,244,@JudicialWatch: JW filed two FOIA lawsuits w/ DOJ for info on top DOJ official Bruce Ohr &amp; his Fusion GPS employee wife Nellie Ohr relat…,drWilda,144,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
245,245,@ananavarro: Trump might well fire Rosenstein. He feels he can. Because Republicans have turned a blind eye at his abuses of power and e…,BGPrincess05,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
246,246,@DonCorneliano2: (1) Se denuncia que Siria cometió un CRIMEN DE GUERRA por ataque de gas a civiles y Trump tomará una decisión en conjun…,ncsm002,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
247,247,Glory to God! I am thankful for the boldness of these men of God! https://t.co/f0SugsgISM,ArkLaTexBubbe,89,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
248,248,"@TheRickWilson: 1/ The crisis is upon us. Right now, Ryan and McConnell are convinced this is another Trump bluff, an exercise in his ga…",SPodunck,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
249,249,"@ItsMeCathi: Retweet of you're ready to take to the streets when Trump fires Mueller! 

#Resist https://t.co/jMAsbnaLLX",adamdevotion,122,1,0,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
250,250,@marklhaag: Good thread https://t.co/RSJeZrRBpg,lvingfree5678,50,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
251,251,@AnnaSilPrad: The Darkness my instinct is going!!!! #POTUS  is TWO Steps ahead🇺🇸KEEP the FAITH : you know you’re gonna live thru the rai…,440AFR,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
252,252,@funder: @CNN @ErinBurnett Alan Dershowitz hung out with Trump recently at Mar-a-Lago-Anyone listening to him needs to stop #AMJoy #Trum…,kingmanmarie39,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
253,253,"@USAHotLips: STOP &amp; BREATHE‼️

@realDonaldTrump isnt going anywhere. What we all should be concerned about are the methods #DeepState ar…",tman27863,144,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
254,254,#DeepState #QAnon Jack @POTUS #qanon4chan https://t.co/1dROgDSDuk,dootzieman,65,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
255,255,"@Navsteva: Russian Defense Ministry public advisory council member Igor Korotchenko: ""Trump has to understand that we’re going to be tal…",Aiyo07,140,1,1,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
256,256,@starcrosswolf: A warning &amp; you better heed my words. If liberals take control of the House &amp; or Senate WE ARE DONE. Free speech GONE. T…,ShelbaReynolds2,148,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
257,257,"@adamdavidson: Other than the President, nobody knows as much as Cohen. (And Cohen does seem to have a good memory). 

It was stunning t…",Kbrunnelli,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
258,258,"@tribelaw: No, @RandPaul, the raid wasn’t even directed by Mueller. It was done at the request of the US Atty’s Office for SDNY with cou…",summersun5280,140,1,0,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
259,259,"@neal_katyal: THREAD: ON SARAH SANDERS CLAIM TRUMP CAN FIRE MUELLER. Look, Trump can’t directly fire Mueller, but there is a mechanism b…",duganjames,140,1,0,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
260,260,"@MSNBC: Michael Cohen isn't just President Trump's lawyer, but he's also the deputy finance chairman of the RNC. 

He's now the third RN…",KevinGersonde,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
261,261,"@funder: .@SpeakerRyan-

You’re the worst Speaker of the House in the history of this country. Everything that happens now in Congress i…",NOMOPAIN4ME,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
262,262,@Aradams7Adams: @amandablount2 @kstreet111 #Resistance #LockHimUp #trumprussia #theresistance #TrumpTraitor #RussianCollusion #VeteransR…,kstreet111,140,1,1,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
263,263,"@lucianwintrich: Even if you do not support Trump, you should always support justice.

The corruption within the FBI should be alarming…",aceinnice,139,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
264,264,@SethAbramson: PLEASE RT If you strenuously and unambiguously object to Trump firing Deputy Attorney General Rosenstein or Special Couns…,lharvell,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
265,265,@SethAbramson: PLEASE RT If you strenuously and unambiguously object to Trump firing Deputy Attorney General Rosenstein or Special Couns…,DelanaV,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
266,266,@IngrahamAngle For the Trump Captioning Challenge: BREAKING NEWS! TRUMP DRAFTED ON FOOTBALL TEAM!,dogloren,97,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
267,267,"@jimsciutto: Remember, Rosenstein crafted the memo justifying Trump’s firing of Comey which sparked apppintment of Mueller as Special Co…",aedaw9i,140,1,0,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
268,268,@realDonaldTrump: Fire at Trump Tower is out. Very confined (well built building). Firemen (and women) did a great job. THANK YOU!,Leah59572109,133,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
269,269,"@ggreenwald: Some premises:

1) Trump is controlled by Putin &amp; is loyal to the Kremlin.

2) Trump is preparing to bomb Syria.

3) Anyone…",Kwalshyall,144,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
270,270,@SethAbramson: PLEASE RT If you strenuously and unambiguously object to Trump firing Deputy Attorney General Rosenstein or Special Couns…,M_OH_BEE103,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
271,271,"@aliasvaughn: 14. So, DEEP BREATH. Be calm, cool and collected bc UNLIKE Trump, WE and justice ARE WINNING. That means take swift action…",spiceyresistor,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
272,272,"@MSNBC: Dana Boente, the FBI's general counsel who was in charge of the Russia investigation early in the Trump administration, has been…",r_wolfcastle,140,1,1,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
273,273,"@alohabrianb: Samantha Power Lied, said she had “no knowledge of Unmasking”. 
ACTUALLY &amp; PROVABLE
She personally Unmasked &amp; Spied on Tru…",silentscream426,148,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
274,274,"@LauraRoslin2017: In lieu of an airlock, my preference for Trump if he continues to obstruct justice and disregard the rule of law by fi…",hockeyjamie,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
275,275,"@wfietzer: ""That's a beautiful little girl,"" she recalled the man telling her. ""It'd be a shame if something happened to her mom.""  from…",Unite2020,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
276,276,@chuckwoolery: The Bias of the Mueller investigation against Trump and dismissing HillaryClinton others should be appalling to the Ameri…,russell_alred,140,1,0,0,1,1,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
277,277,"@NathanHRubin: Someone died in Trump Tower today because Trump didn’t keep his building up to code. 

And people think he can run the co…",Kat_shazilla,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
278,278,@RealSaavedra: Members of the Alabama Crimson Tide football team prayed for President Donald Trump today when the team visited the White…,ebowers5,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
279,279,"@ananavarro: Under any Dem POTUS, Republicans would’ve started congressional investigation into hush-money payments/possible campaign fi…",JosueTeleman11,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
280,280,"1 person dies each second of hunger +/ thirst. So 87,000 die every day.

But we go on w our lives w/o caring all th… https://t.co/cbpoQVb2ZX",Solutioneer72,140,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
281,281,@realDonaldTrump @POTUS @WhiteHouse @DevinNunes https://t.co/7LEIIFZkrb,marybell922,71,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
282,282,@funder: Any Republican in Congress who says they don’t need to #ProtectMueller is lying and is a traitor to America. They’re letting Tr…,funder,140,1,0,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
283,283,@DanaScottLO: Going after Cohen for matters related to his representation of Trump is an aggressive act towards Trump too. The prudentia…,pknluu,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
284,284,@RepAdamSchiff: Mueller should subpoena Deutsche Bank if he has reason to believe it would lead to evidence Russians laundered money thr…,JuliaR1414,140,1,1,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
285,285,"@NormEisen: Rosenstein (or Sessions) should refuse any Trump demand to resign, make him fire them, both to call his bluff and because fi…",justjoanspn,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
286,286,"@MZHemingway: ""Many civil libertarians have remained silent about potential violations of President Trump’s rights b/c they strongly dis…",myshaela,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
287,287,"MENTADA: ES LA EXPRESION VERBAL, CON LA QUE SE MANIFIESTA ,LA MAYOR INDIGNACION DE UN MEXICANO...Activistas y migra… https://t.co/TaW8w5cxef",SergioTamai,140,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
288,288,@brithume: “These people are thugs with law degrees.” https://t.co/gtOcQh7PIf,DebNC93,80,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
289,289,@SethAbramson: PLEASE RT If you strenuously and unambiguously object to Trump firing Deputy Attorney General Rosenstein or Special Couns…,Havemercy_2,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
290,290,@SethAbramson: PLEASE RT If you strenuously and unambiguously object to Trump firing Deputy Attorney General Rosenstein or Special Couns…,GrayBoyscout,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
291,291,@cnni: Trump lashes out as Cohen raid fuses Russia probe and Stormy case | Analysis by @StCollinson https://t.co/APQSTPCqrT https://t.co…,Sebasti90737345,140,1,1,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
292,292,@RepAdamSchiff: Mueller should subpoena Deutsche Bank if he has reason to believe it would lead to evidence Russians laundered money thr…,homebound1012,140,1,1,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
293,293,@cmclymer: This does not end with November. Or with Trump impeached and convicted. Or with a liberal/progressive/leftist/whatever-the-he…,kw1979,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
294,294,"@neal_katyal: Hmmm, if I were a Trump ally I wouldn't be calling any attention to a thread that describes such action as Nixonian, ""un-A…",maggiegosia,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
295,295,"@CharlesMBlow: Watching tv coverage of speculation that Trump might seek to fire Sessions, Rosenstein and/or Mueller and this passage I…",APPLESToNEPiX,139,1,0,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
296,296,"@thehill: Sinclair boss told Trump in 2016: ""We are here to deliver your message"" https://t.co/JE8SNK3E15 https://t.co/JTUzM1vqf2",1snafu3,132,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
297,297,"@tribelaw: Anyone advising Trump he has power to remove Mueller better read  In re Hennen (1839), reaff’d by CJ Taft (1926) and CJ Rober…",Irishgirl1818,140,1,0,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
298,298,@1withu4ever: The Dems and Rinos are pushing @realDonaldTrump 's buttons to try and get him to fire Mueller.  Pray today that our presid…,ChucksWife1973,140,1,0,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
299,299,"@aroseblush: 🇵🇦    Trump 'Organization' Attempted To Threaten Panama  🇵🇦
https://t.co/YYMNPQP8jN",aroseblush,99,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
300,300,@JoyAnnReid: Just 4.3% of workers will get a one-time bonus or pay hike tied to the Trump tax cuts... businesses got 9X more in cuts tha…,ruberiley,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
301,301,"@thehill: WATCH: Infowars' Alex Jones cries over Trump airstrikes: ""He's crapping all over us"" https://t.co/CIIJZCbux3 https://t.co/z2hx…",ArBiTraryMathu,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
302,302,@yellowredsparks @Pksoze @Anthony90069 @realPitBullDog @sharam123 @realDonaldTrump If he has “found God” why doesn’… https://t.co/KhTigV7WGK,cfdevereaux,140,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
303,303,@AmoneyResists: I can officially declare this the most false statement I’ve ever read in my entire life. https://t.co/Bqj0vHoQGX,gaagee0406,131,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
304,304,"@SECNetwork: JK Scott led the @AlabamaFTBL team in prayer over President Trump when the Tide visited the White House.

He shared the sto…",ManersF,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
305,305,"@joncoopertweets: Nothing has changed, folks. Donald Trump is STILL a lying, immoral, bigoted charlatan. He’s STILL a xenophobe. He’s ST…",thomasroyn,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
306,306,"@dcexaminer: JUST IN: Trump wants James Comey jailed for mishandling classified information, lying to Congress https://t.co/fOhdImd2oA h…",gradie98,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
307,307,@DearAuntCrabby: Amen! https://t.co/lCdps56t3H,gspell,49,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
308,308,"@SaysHummingbird: Jared Kushner &amp; Ivanka Trump have at least **$31,000,000 in debt**.

Yes. 31 M.I.L.L.I.O.N.

They should be fired from…",timesmasher,144,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
309,309,@joeylaf @GOPChairwoman And your guy Trump has creditability...best joke of the day,christinacuse,83,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
310,310,"Republicans Might Want To Run Away From Trump This Year, But Not In West Virginia https://t.co/Kf5rt8GNaU",GGevirtz,105,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
311,311,@RealSaavedra Sure @maddow that’s why France &amp; UK assisted USA in the strike to cover for Trump. A suggestion to Am… https://t.co/G64X76VWmV,Liberty4Life73,144,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
312,312,"@peterboykin: ReTweet of ScottPresler: RT ScottPresler: MAKE THIS GO VIRAL:

The democrats have to defend 26 Senate seats in November. O…",ReallyKLG,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
313,313,@gbsb6: @Phillip_H_Davis @lunalas @WallyCatGirl @hrtablaze @mom_vet Supporting President Trump right or wrong isn’t following him blindl…,mom_vet,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
314,314,"@chuckwoolery: Plain and simple. #Comey, using Mobster tactics, tried to shake Trump down with this phony dossier and he got fired for i…",ShelleyMalacarn,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
315,315,@amjoyshow: .@NatashaBertrand: #Comey actually did a lot to help #Trump during the election. He did not come out &amp; say for example that…,ironchef1018,143,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
316,316,"@StephenMilIer: Donald Trump is one of the only US Presidents to survive a coup. Liberals can whine like babies, but Trump is here to st…",SeldenGADawgs,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
317,317,@RepCohen: GOP Rep. Trey Gowdy Defends Michael Cohen Raid: ‘Nothing to Do With Politics’ https://t.co/7bz17MPBGw via @thedailybeast Rep.…,SK68TN,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
318,318,"@gaye_gallops: HOW TO TRAP AN INNOCENT IN A CAGE DESIGNED BY RATS! Face facts, even the innocent can be manipulated by simple transgress…",gaye_gallops,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
319,319,"They're making fun of Trump and I am living, lolllllll. 😂 https://t.co/hFXXwM6HUE",OKindleyU,81,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
320,320,"US to hit Russia with new sanctions after Syria airstrike, Haley says - https://t.co/x30lifTmlF - #USPolitics #trump #potus #Midterms2018",diypotus,137,0,1,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
321,321,"@barelypolitix: Mueller is investigating Trump for firing Jim “the leaker” Comey

But wait, Mueller was appointed as special counsel by…",CoulsonLance,139,1,0,0,1,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
322,322,Trump Hits Russia With New Sanctions Over Syria Gas Attack https://t.co/4CQJImzoFD https://t.co/kVAk617Mkv,reputationbank,106,0,1,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
323,323,"@skb_sara: https://t.co/Hptgrzrcj8 Trump Nominates First Black Woman to Serve at Brigadier General Rank. 
One of the highest military po…",jocelelyon,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
324,324,"@JessieCourtrig1: I WANT TO THANK DONALD TRUMP FOR BRINGING THE DEMOCRATIC PARTY TOGETHER! HE SINGLE HANDEDLY CREATED THE WOMEN'S MARCH,…",reversedimages,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
325,325,"@keramirez: @HouseGOP @HouseDemocrats
@SenateGOP @SenateDems
Thank God We Have President @realDonaldTrump 🇺🇸🗽👏👏👏

He Backs His #RedLine…",rfolk2,139,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
326,326,"@RemyFleurot: Emmanuel Macron endosse son costume de chef de guerre: hier il prenait Trump pour un fou dangereux, aujourd'hui, il le sui…",EvaChristian130,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
327,327,@cnnbrk: Trump attacks James Comey for his handling of the Clinton email probe ahead of the start of the former FBI director's media tou…,BrazielCarol,140,1,0,0,0,1,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
328,328,"@dcexaminer: JUST IN: Trump wants James Comey jailed for mishandling classified information, lying to Congress https://t.co/fOhdImd2oA h…",gradie98,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
329,329,"@RickBanas87: @BrianPaulStuart @realDonaldTrump @Comey Yep. Even though I'm a Republican, mocking that disabled reporter was where he lo…",S1PPi,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
330,330,"@HistoriaEnF0tos: Trump antes de enviar a bombardear Siria, debiste voltear a ver esta foto.

Todos somos Siria https://t.co/Ewjy7aXCFo",Paulo2Fuentes4,138,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
331,331,@realDonaldTrump https://t.co/F4XRlByjKD,C_Gregory_Films,40,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
332,332,@kenvogel: SCOTT PRUITT demanded that @EPA officials book his flights only on @Delta -- even if it cost taxpayers more &amp; required extra…,ShannyTab,143,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
333,333,"@kwilli1046: It boggles the mind that anyone would watch ""The View"" with Joy #Behar. The show has got to be stagged. What sane person wo…",BannedbyYouTube,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
334,334,@AndyGrewal: Maybe Obama needs to invite Trump and Comey over for a beer.,EstebanDAmur,76,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
335,335,@veritaspolitic: A21: USA. A way round Senate confirmation of appointments https://t.co/PL3nnxfMz1,jad631,101,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
336,336,@Reuters: France's Macron says he persuaded Trump to keep troops in Syria https://t.co/B3cApIch8s https://t.co/Y6SS3Kqp2y,rebelofreversal,124,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
337,337,@RWPUSA: Some banks are under common control with mining conglomerates and also make election year loans. Luksic is now Jared and Ivanka…,tbetrumped,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
338,338,@votevets: Donald Trump fired New Mexico US Attorney @DamonForNM &amp; @PreetBharara because they scared him. Now let’s send Damon to Congre…,ENCorbo,144,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
339,339,@EndGameShowWW3: France's Macron says he persuaded Trump to keep troops in Syria. https://t.co/SFX8ZFCYzH,maximusvult,108,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
340,340,"@TeaPainUSA: One day our grandchildren will ask, “Where did President Trump die?” and we will answer, “Jail.”

https://t.co/EFhzLHiLqB",papaboytx,137,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
341,341,"@tribelaw: Trump may be a f-ing moron, but he’s got to know the state AGs are waiting in the wings. More important, Cohen and Manafort a…",memphomofo,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
342,342,@MazurikL: 🔵Let’s flip this thing patriots! #MAGA #KAG2020 https://t.co/da4SQUZVFx,CarascoRochi,85,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
343,343,"@Pajjr2016: #SundayMorning

Serious Poll . 

Please take off your partisan hats for this one. Really  Comment too

Do you believe Trump…",BetsyBG,139,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
344,344,"@TeaPainUSA: One day our grandchildren will ask, “Where did President Trump die?” and we will answer, “Jail.”

https://t.co/EFhzLHiLqB",papaboytx,137,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
345,345,"After Trump Strikes Syria, Syrians Wonder ‘What’s Next?’ https://t.co/WBCRx9mOOa",vtblom,80,0,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
346,346,"@FroilLannister: No nos engañemos. No hay tema del que Revilla no tenga ni puta idea y del que se resista a dar su opinión, basada en na…",_manuelangelrod,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
347,347,"@SethAbramson: CONCLUSION5/ Now you know why Comey *stands by* McCabe, though McCabe left Comey in the dark on the emails: McCabe and Co…",valleylea,140,1,0,0,0,0,NEUTRAL,0.0029816434253007174,0.009638397954404354,0.9677344560623169,0.019645456224679947
