,Unnamed: 0,text,screen_name,len,retweet,russia,SeanHannity,Mueller,clinton,sentiment,sentiment_mixed,sentiment_negative,sentiment_neutral,sentiment_positive
329,329,"@RickBanas87: @BrianPaulStuart @realDonaldTrump @Comey Yep. Even though I'm a Republican, mocking that disabled reporter was where he lo…",S1PPi,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
330,330,"@HistoriaEnF0tos: Trump antes de enviar a bombardear Siria, debiste voltear a ver esta foto.

Todos somos Siria https://t.co/Ewjy7aXCFo",Paulo2Fuentes4,138,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
331,331,@realDonaldTrump https://t.co/F4XRlByjKD,C_Gregory_Films,40,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
332,332,@kenvogel: SCOTT PRUITT demanded that @EPA officials book his flights only on @Delta -- even if it cost taxpayers more &amp; required extra…,ShannyTab,143,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
333,333,"@kwilli1046: It boggles the mind that anyone would watch ""The View"" with Joy #Behar. The show has got to be stagged. What sane person wo…",BannedbyYouTube,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
334,334,@AndyGrewal: Maybe Obama needs to invite Trump and Comey over for a beer.,EstebanDAmur,76,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
335,335,@veritaspolitic: A21: USA. A way round Senate confirmation of appointments https://t.co/PL3nnxfMz1,jad631,101,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
336,336,@Reuters: France's Macron says he persuaded Trump to keep troops in Syria https://t.co/B3cApIch8s https://t.co/Y6SS3Kqp2y,rebelofreversal,124,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
337,337,@RWPUSA: Some banks are under common control with mining conglomerates and also make election year loans. Luksic is now Jared and Ivanka…,tbetrumped,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
338,338,@votevets: Donald Trump fired New Mexico US Attorney @DamonForNM &amp; @PreetBharara because they scared him. Now let’s send Damon to Congre…,ENCorbo,144,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
339,339,@EndGameShowWW3: France's Macron says he persuaded Trump to keep troops in Syria. https://t.co/SFX8ZFCYzH,maximusvult,108,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
340,340,"@TeaPainUSA: One day our grandchildren will ask, “Where did President Trump die?” and we will answer, “Jail.”

https://t.co/EFhzLHiLqB",papaboytx,137,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
341,341,"@tribelaw: Trump may be a f-ing moron, but he’s got to know the state AGs are waiting in the wings. More important, Cohen and Manafort a…",memphomofo,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
342,342,@MazurikL: 🔵Let’s flip this thing patriots! #MAGA #KAG2020 https://t.co/da4SQUZVFx,CarascoRochi,85,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
343,343,"@Pajjr2016: #SundayMorning

Serious Poll . 

Please take off your partisan hats for this one. Really  Comment too

Do you believe Trump…",BetsyBG,139,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
344,344,"@TeaPainUSA: One day our grandchildren will ask, “Where did President Trump die?” and we will answer, “Jail.”

https://t.co/EFhzLHiLqB",papaboytx,137,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
345,345,"After Trump Strikes Syria, Syrians Wonder ‘What’s Next?’ https://t.co/WBCRx9mOOa",vtblom,80,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
346,346,"@FroilLannister: No nos engañemos. No hay tema del que Revilla no tenga ni puta idea y del que se resista a dar su opinión, basada en na…",_manuelangelrod,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
347,347,"@SethAbramson: CONCLUSION5/ Now you know why Comey *stands by* McCabe, though McCabe left Comey in the dark on the emails: McCabe and Co…",valleylea,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
348,348,@RepAdamSchiff: Scooter Libby's pardon is meant to send a message to potential witnesses against Trump. That's why I’ve drafted a bill r…,mwaussie4geeks,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
349,349,"@RealJack: It’s truly incredible stuff:

The Democrats &amp; media brainwashed their sheep into believing Trump was Putin’s puppet.

Meanwhi…",VirginiaNeill1,144,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
350,350,"@ItsMeCathi: Is anyone else torn over this whole Comey book and tour thing? I mean I want to hear all the facts he has on Trump, but he…",h2ofizz,139,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
351,351,@RealDonad_Trump get involved in this we need your help https://t.co/EPOY5mxZB2,Randy11838082,79,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
352,352,@RichardTBurnett: Mr. President: I’m writing on behalf of millions of supporters. You must get involved in new Speaker talks. McCarthy C…,Randy11838082,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
353,353,"@TheRickyDavila: A theory, either Hillary Clinton, President Obama, all former living presidents, all Intel agencies, James Comey, Rober…",TonyRus92152318,140,1,0,0,0,1,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
354,354,Keep bombing countries and the bought &amp; paid for pollsters will keep rigging the polls in your favor... Where’s Cam… https://t.co/mYIIdEk6sd,TrumpGuyTV,144,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
355,355,"@SethMacFarlane: As Chancellor Gorkon said, “I can see we still have a long way to go.” https://t.co/oF8jKmLBNH",puttseron,114,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
356,356,"@johncardillo: .@Comey didn’t think Trump needed to know that the dossier, which was the basis of the investigation into his campaign, w…",Moody3Moody,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
357,357,@peterboykin Because Trump did things in reality while all the rest of those things are just lies.,TowerofLloyd,98,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
358,358,@FoxNews @Comey Trump is human trash ...,ElJefeStewart,40,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
359,359,@elespectador Como así. Trump es garantía antes para colombia. Necesitamos que venga a poner un poco de orden. Trum… https://t.co/TBOzJ1qYmS,eldelmall1,140,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
360,360,And yet Trump's cult will say this is fine as long as we're taking science out of schools and replacing it with Bib… https://t.co/zegbS9jyoK,isabellabc,140,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
361,361,For the record I would like to state that I was completely against Donald Trump's plan to blow up the sun.,JoeKing4King,106,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
362,362,"@skb_sara: https://t.co/Hptgrzrcj8 Trump Nominates First Black Woman to Serve at Brigadier General Rank. 
One of the highest military po…",LizzyHock1963,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
363,363,@jpodhoretz Every member on the oversight committee now choose se to look the other way to massive corruption &amp; abu… https://t.co/IRNh2tlyZo,gailcara_gail,144,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
364,364,"@kylegriffin1: Per pool, Trump has arrived at Trump National Golf Club in Sterling, VA.

This is Trump's 143rd day at a Trump property a…",bingading,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
365,365,@funder: “I don’t know the guy” @SpeakerRyan said about Comey. This BS response from Paul Ryan is on the same level of Trump’s attacks.…,LEngelhorn,139,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
366,366,"@tonyschwartz: Here are words Trump has used in talking about James Comey over last several days: slippery, slime ball, not smart, prove…",kmarsh625,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
367,367,And yet Trump's cult will say this is fine as long as we're taking science out of schools and replacing it with Bib… https://t.co/zegbS9jyoK,isabellabc,140,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
368,368,@starcrosswolf: Schumer has blasted Trump &amp; Republicans for knocking the tech industry over liberal bias. Schumer Got Massive Payout fro…,EileenTownsend4,144,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
369,369,"I agree but I have a feeling Melania doesn't ""need"" to be on the cover of every magazine. Her presence is of a much… https://t.co/IbXrJIHp9P",2017GoTrump,140,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
370,370,@LVNancy: James Comey was making decisions on the Clinton Email probe based on #Fakenews polls that falsely claimed she would win. #Come…,gbroh10,140,1,0,0,0,1,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
371,371,"@LifeZette: After airstrikes against Syria, Trump 'wants God's help not only in the presidency, but as he deals with problems' around th…",mes625,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
372,372,"Pretty sure most of his cronies and bootlickers deserve prison, too. https://t.co/shMsDmzTIF",kimmurpheyhall,92,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
373,373,@ccatzm: @thehill Trumps voters must be feeling trapped &amp; are eating off their own legs regretting voting for this awful Trump!,ANCHORSEND1,134,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
374,374,"@ThomasWictor: (2) He says that the War Powers Act--or War Powers Resolution--passed by Congress on November 7, 1973, makes Trump's acti…",TeamTrumpTeX,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
375,375,@MikeLevinCA: Trump keeps whining about attorney-client privilege but that privilege doesn’t protect attorneys who commit federal crimes…,Jillsey11,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
376,376,"@jayteepee: If he does, it will just hasten his imminent demise. https://t.co/hEU6g9ateE",thomasroyn,91,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
377,377,"@MrFilmkritik: At this point Trump could rip off a mask and reveal the horned, red face of Satan himself and the evangelicals would shru…",NestofQuails,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
378,378,"@Thomas1774Paine: NYC tourist threatened at knifepoint for wearing Trump hat, police say https://t.co/Vmwc2ljlbx",MarilynJLevins1,115,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
379,379,"@ShehabiFares: From day one, the US chose the side of jihadism in Syria! For 6 years, #Eastern_Ghouta terrorists caged women &amp; children,…",LindaUff9,144,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
380,380,I can’t believe there are people out there who actually support someone as trump,facesharry,80,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
381,381,@Kiwiheather: I am so disgusted by this administration!  They clearly are not interested in listening to #WeThePeople #Neveragain #Fligh…,UncannyXmen2017,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
382,382,@tedlieu: Today is Sunday. That means we all need to ask again: Why is Jared Kushner still a Senior White House Advisor? https://t.co/KA…,santana76cm,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
383,383,"@SethAbramson: 39/ If it's the former—if the NYC field office of the FBI, while in illegal contact with the Trump campaign, conspired to…",papadad913,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
384,384,"@HoarseWisperer: Trump is *literally* claiming Comey was auditioning for a job with Hillary by torpedoing her campaign. 

Even for Trump…",ksrsailing65,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
385,385,"@ConYemen_: ""Los gobiernos de EE.UU y Occidente apoyan el terrorismo. Trump es sólo un actor en el escenario. Es un títere en manos de l…",koshka71,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
386,386,Dont understand the insanity of Trump and May on this account. https://t.co/biohbIyujj,AnneCawthorne,86,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
387,387,"@mcspocky: Make America Trump-Free Again https://t.co/hdFFVP4QOQ

from Make America GOOD Again

Make America Trump-Free Again",Frankie1654,128,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
388,388,"@ItsMeCathi: Let's get a REAL poll of Trump's approval rating.

Do you approve of the job Trump is doing as 'president'?

VOTE AND RETWE…",DorisLaughlin1,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
389,389,@CREWcrew: A lawyer who dropped the state of Texas’ investigation of Trump University in 2010 was just nominated by President Trump for…,Frank_GoBell,139,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
390,390,"@SethAbramson: CONCLUSION4/ This, then, is the SECOND point everyone misses: based upon the explicit reasons Comey gave for not charging…",AnnoyedLabRat,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
391,391,@eclecticbrotha: @bmaz @CNN Nina Turner has gonna from being openly skeptical of the Russian investigation to helping Trump discredit th…,nyerfivehole,140,1,1,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
392,392,"@VABVOX: If you are using teenagers as target practice, that's a clear indicator you should not have a gun.

A Trump Supporter Posted a…",DrJudyStone,139,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
393,393,"@kwilli1046: It is unbelievable! The #FakeNews media says #Trump must be hiding something if he paid Stormy Daniels $130k, but Obama pai…",jat1019,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
394,394,"@charliekirk11: Back when Obama was President Ted Lieu didn’t find anything wrong with the idea of striking Syria constitutionally

Last…",Iceburg1995,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
395,395,@MalcolmNance @MeloniaSherbon Fake attacks again. YAWN. Trump warns Russians prior to attack.,MikeDoak4,93,0,1,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
396,396,"@bad_dominicana: beyonce employed like 17,000 black creatives for that coachella shit. she created more jobs for us than trump.",Omg_itsgir,130,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
397,397,"@ProudResister Polls says he is already better than Hussein. It's only his first year too, Trump will be one of the… https://t.co/RzAEEmpDAP",realNordz,140,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
398,398,"@AnthemRespect: #JoeBiden @JoeBiden You Are A Racist - Stop Demeaning African Americans As “Black Folks”.

Contrary To Your Insulting #V…",VicLovesAnimals,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
399,399,@FoxNews @Scaramucci @JudgeJeanine How much is Trump paying you two for disinformation?,Jan16Ohio,87,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
400,400,It is SAD https://t.co/p1WbrRFMBc,kathleen_knobel,33,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
401,401,"@Comey Based on the apoplectic twitter storm Trump vomited up this morning, I’m definitely going to purchase the book!",hollyoutnabout,118,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
402,402,"@TravisAllen02: RT if you agree that TRUMP will go down as THE WORST PRESIDENT IN THE HISTORY OF THE UNIVERSE, BY FAR! https://t.co/BENd…",ntned,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
403,403,@EdKrassen: Yesterday The White House released a photograph depicting President Trump and Mike Pence in the situation room discussing Sy…,septlillie,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
404,404,@DjMusgr: Taking his Corruption to a new level! https://t.co/31prBETq2o,MovickP1,74,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
405,405,@AlbertJitka: @jkp17 @RyanJensen2018 @carolinagirl63 @JimKuther @TEN_GOP @Chicago1Ray @Cali_Deplorable @Paintking @SandraTXAS @StacyLSti…,Trumpwatcher,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
406,406,"@TcatdaGod: Y’all when Obama dropped 12,192 bombs on Syria in 2016 vs Trump sending an airstrike on Syria https://t.co/8KlEJW7RrH",WaruCam,132,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
407,407,@DjMusgr: Taking his Corruption to a new level! https://t.co/31prBETq2o,MovickP1,74,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
408,408,"@perfectsliders: WOULD YOU DO THIS? -  If the President #Trump Said, Donate $10 Toward Building the Wall, Would You? Great Way to #Build…",fromyulee,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
409,409,"@Kayahanuygur: Macron, Fransa'nın ABD'yi Suriye'de uzun süre kalmaya ikna ettiğini söyledi. https://t.co/gTiFKUET5H",mutlu_col,118,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
410,410,@kylegriffin1: A Trump employee handbook warns against hiring relatives—arguing such employment can result in the appearance of “a confl…,iwrotegudomelet,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
411,411,@lmjcruels: donald trump e jair bolsonaro https://t.co/BVah11R8rP,bbruna_m,68,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
412,412,"@SaysHummingbird: THIS. WILL. MAKE. YOUR. DAY. 😂😂

👇👇👇

No one in Washington wants to hire former Trump aides: report

https://t.co/5R9B…",FrancoandMarco,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
413,413,"@KaivanShroff: Trump has accomplished nothing.

THIS is what a Mission Accomplished looks like — when Obama got Bin Laden: https://t.co/…",cfish1961,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
414,414,"@wh898 
  It’s Simple.
  We Won!
  They Lost.
  Let’s Keep It That Way in 2018 &amp; 2020.
  Agree? RTWEET!
  Because w… https://t.co/6IvDQsPXiz",WilliamABooks,144,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
415,415,"@ItsMeCathi: Let's get a REAL poll of Trump's approval rating.

Do you approve of the job Trump is doing as 'president'?

VOTE AND RETWE…",COUNTRYMOMCAT,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
416,416,"Fuccckkkkkk evacuate, he's bound to do some stupid shit https://t.co/QrJwHJMAUe",thecrislevy,79,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
417,417,"@dangillmor: It's tax day and journalists should ask themselves why they didn't make a much, much bigger issue of Trump's tax-return sto…",rshunter88,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
418,418,"@DavidCayJ: Thank you, Dan. Your point is spot on. https://t.co/ocIL4cSn8U",boltgrrl,77,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
419,419,@jonathanvswan: Scoop: Trump tried to block Pence national security appointment https://t.co/6bJZROuXt4,wechoosewisdom,106,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
420,420,Hate is everywhere we turn and Trump along with the Republicans have brought it all out of the woodwork so we all c… https://t.co/m5Oxh7jnqy,urjkary0987,140,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
421,421,Great interview Jill! You’re always right on with your commentary. Thanks for explaining the legal process The Amer… https://t.co/VYbcfsS2Xn,JimWest3,140,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
422,422,"@rgoodlaw: GOP Gowdy’s STRONG defense of Cohen raid:

""Most important thing we know is that a neutral, detached federal judge has nothin…",JeffreyGoliver,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
423,423,@Jail_obamas: How about isn't true. Another load of schiff from the left and Gloria Allred https://t.co/g34HV6PULH,ElaineBuschardt,117,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
424,424,@DevinNunes: Fake News exposed again by @ByronYork...Clinton machine spreading disinformation to continue Russia conspiracy theories htt…,wossenebowler,140,1,1,0,0,1,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
425,425,@rgmesman: @RedNationRising @JB_Trucking83 She lost so now let's all stick together and Support Trump! https://t.co/7sbxPoXLjA,exec915,129,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
426,426,Pay attention to this tweet. This is the mind of the smarter trump voters. They don’t care that he’s a blunt instru… https://t.co/XjaQmjYHGG,MOTresistATL,140,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
427,427,@JJDanceN1: FBI’s Raid of Trump Lawyer’s Office Has Backfired Spectacularly on Mueller https://t.co/KVTgxuoAdz via @conserv_tribune❌The…,AlisonB75075142,139,1,0,0,1,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
428,428,"Fealty to Trump has become the coin of the realm for GOP Senate candidates, via @michaelscherer  https://t.co/K6emmtMKUM",WPJohnWagner,120,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
429,429,@SaysHummingbird NO ONE WANTS TO HAVE A PERSON WHO CAN TURN ON YOU AND LIE ABOUT EVERYTHING WORKING FOR THEM.....GO… https://t.co/1sfPjFsz9N,Angelinhell1231,140,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
430,430,"axios ""If Trump follows through on this alleged commitment to Macron, it would be one of the biggest and most ab… https://t.co/JPjheRRD1t",UnbreakableAgs,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
431,431,We love Trump here in Texas https://t.co/lhqExmhGpI,texasfortrump1,51,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
432,432,@KFILE: More Than One-Fifth Of The Trump Campaign's Spending This Year Has Been On Legal Fees https://t.co/2J8eYnZBdH,ToniSmithRosari,120,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
433,433,@funder: “I don’t know the guy” @SpeakerRyan said about Comey. This BS response from Paul Ryan is on the same level of Trump’s attacks.…,EllaMarie222,139,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
434,434,Trump defiende su anuncio de Misión Cumplida por ataque en Siria https://t.co/7NHqLmeVf5  ...,Vzla_Mundial,93,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
435,435,Hillary was robbed. https://t.co/SmfupYjJ4c,MichaelOonTwit,43,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
436,436,"@jerome_corsi: I am doing a LIVE STREAM NOW on my YouTube Channel (jrlcorsi) https://t.co/1adapldriP Saturday, April 14, 2018 at 6:10 pm…",StarNut87,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
437,437,@sweetbetty25: @realDonaldTrump you’re the reason the scums are loose it’s on your racist pathetic self https://t.co/Erd3WjSEoo,Richardhurst19,130,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
438,438,@realDonaldTrump 💩@POTUS 💩 https://t.co/L6DwZZxDmT,melinda_lu18,50,0,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
439,439,"@AshaRangappa_: I see a lot of folks asking about state charges, so thought it's a good time to re-up my piece here on how ""states' righ…",EmmaJaneMcLaury,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
440,440,"@OMGno2trump: Trump is lying again.
- Russia is fake news
- I'm not a puppet
- I'm tough on Russia
- it could be a 400 pound guy
- I'm t…",Dawno8385,140,1,1,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
441,441,"@StephenMilIer: Donald Trump is one of the only US Presidents to survive a coup. Liberals can whine like babies, but Trump is here to st…",LUSKER29,140,1,0,0,0,0,NEUTRAL,0.005330588202923536,0.15102127194404602,0.8416213989257812,0.0020267644431442022
